text,label,source
"Not only in our country , women in abroad also use gold ornaments .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
"Your mother cleans the rice by separating husk , mud particles , in it before cooking .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
. Prepare a questionaire to take interview of a yoga teacher or PET sir about asanas and exercises.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
But the young women wear it more frequently .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
"According to our social tradition , the housewife has the responsibility to look after her father - in - law , mother - in - law , husband and children .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
The women in our country use gold ornaments .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
"Hereafter , the mother herself needs to bathe the child till the child becomes able to bathe and take care of its body by itself .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
"Moreover , by virtue of creative and imaginative power , a home manager can predict any problem earlier and prepare herself to solve the approaching crisis .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
So women have to wait long to fetch water or they walk upto km to collect fresh water.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
Introduction to Environment : Social studies 75 Boatman : A boatman rows boats .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
"A girl expects as much freedom and opportunity as her brother, and that he also shares in the household work.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
The child will easily be attracted to the food if the mother tastes the food herself during feeding and makes an expression showing that the food has been tasty .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
We can go to the field with food and water for our father .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
Undoubtedly enthusiasm is an excellent quality for making a home manager successful in her family life .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
"If the mother feels that the child does not want her to take care of or take into her lap the other child , she should refrain herself from doing it so long the child has such type of mentality .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
Hence the mother should consider changing the bathing procedure for sometime .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
When your mother gives upma for breakfast you pick out pieces of chillies in it .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df0.csv
You might have observed your mother boiling the milk before using or storing it.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Rather , she may seek the help of the child in washing the clothing if it is somewhat an elder one .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"The painting is a female allegory of liberty that is, the female form symbolises the idea of freedom.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"To make herself a woman of striking personality , a home manager should possess some other qualities like impartiality , patience , cheerfulness , righteousness and flexibility .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Now - a - days , due to some socio - economic reasons , the housewives are also engaged in various income generating activities outside her home .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"For example , it is estimated that a woman working in home requires food with calories every day while a teacher or a person working in an office needs calories per day .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Moreover , she will make a proper planning for using the limited resources for the betterment of the family .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
A brother will not do his own work .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
Elder brothers and sisters will help the youngers in their studies .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
The mother needs to be alert at this stage so that the child ' s head and shoulders do not slip off her hands due to the movements of the child .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
My father brought bamboos from the nearby forest .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
When cooking the person should wear her clothes tightly .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Otherwise , if the child is laid into bowl , during bathing , there is a possibility of it being slipped off hands of the mother and getting hurt from the sides of the bowl .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
A student of an Engineering college sent a message to his teacher on mobile Please stop examination Save trees .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Men were fond of running , boat race , ha du du , wrestling and stick games .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Love stories written for adolescent girls also first became popular in this period, especially in the US, notably Ramona () by Helen Hunt Jackson and a series entitled What Katy Did () by Sarah Chauncey Woolsey, who wrote under the pen-name Susan Coolidge.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
Why do you think the Prime Minister and his Cabinet should get their decisions and actions approved by the Parliament and answer the questions raised by the members of Parliament?,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
unmarried sister does not get along with his wife. Sasikala finds her a burden but Sivaraman can t find a suitable groom due to lack of money.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
The mother ' s contribution in helping the child to develop self confidence is very great .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
His sister and elder daughter take care of the household .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"Besides this , as girls , they help their mother in different household activities .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
b) a woman soldier.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"So , she should create the scope of entertainment by arranging picnic , site - seeing and some sort of family amusements .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
A mother needs to take some aspects into consideration while making the child familiar with such new foods .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df1.csv
"For example , it is the main responsibility of a housewife to ensure proper education of the children , arrange their marriages in due time and help them to get established in society .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Boys help their fathers in gardening at home and cleaning yards and fields outside the house .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
She has kept the dolls also inside the house .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Due to these advantages , the mothers should help their child sleep in inverted position when the child attains two to three months of its age .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"Women are distressed a lot as they have to do not only weaving but also the household chores like cooking food, fetching water,preparing children to go to school etc.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Anyone who failed to pay the revenue lost his zamindari.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"As a newcomer to the family , she has to adapt herself with the new environment .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"However , for the welfare of the family , a home manager should carry out her duties and responsibilities properly .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Father will only earn money .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Her brother may not like this.,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"When your father brings vegetables and fruits , you help him to separate them .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"The mother should hence , be careful about this .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Male members can go to market and can help the head of the family in cleaning the house .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
A housewife has to observe whether her children are growing up mentally as well so that they can cope with the changing world .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"The teenage girl prepares herself for the future in taking still greater responsibilities in helping her mother arranging daily routine work of the father , nursing the ailing persons , looking after younger brothers and sisters through assuming the position of the central personality in the family .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"A woman even if employed, has to do all these tasks.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Suitable tools and instruments help women to perform various activities as well as grow more interest of women the housewife towards the work .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
He helps us to enter the classrooms in time by ringing the bell .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
It is the boys of this age who generally perform all outdoor work of the family .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Men plough the land and women sow the seeds and reap the crops .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"This causes serious health problems for women and negligence of home and children because of the increased hours of work, which often has serious social implications.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Support when mother is not there .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
Have you observed your mother any time in the kitchen keeping cut potatoes or brinjals in cold water?,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"In this age of modern science and technology , the duties and responsibilities of a housewife have increased .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df3.csv
"After spending money for fulfilling all these demands , she has to make some savings for future and for all these she has to make a proper planning .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
They discharge their duties by helping their mothers giving breakfast to the guests and making rooms tidy .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Mothers will first ascertain whether the taste of the food is alright or not .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
He can successfully earn competence to bear the full responsibility of the family .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
". A carpenter who makes wooden furniture, needs accuracy in measurments. Do you ever notice how he measures? How whould you appreciate him.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"For example , sometimes it may happen that the husband or other members of the family misunderstand the housewife on any particular point .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Her responsibility does not end only by distributing the work .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
They were very fond of gold and silver jewellery .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Women wear frock - shirt and men wear trouser and shirt .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Your mother prepares breakfast for you every morning .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"In this case , it is her duty to tackle the whole situation keeping herself cool and calm .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
It is also the duty of a housewife to distribute all the tasks of the family among the family members properly .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Sometimes they can even take the responsibility of sending children to schools and bringing them back home from school .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
A housewife is also responsible to ensure good health and mental peace of the family members .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"By virtue of this quality , she will be able to make her home more attractive and well arranged .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Her responsibilities also involve fulfilling the psychological demands of the family .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
Uncle along with the father will also earn money for economic solvency .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
He carries us as well as our goods .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"Dhanamma, wife of Appalakonda attends to domestic work after he leaves for work and finishes by am.",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"In this case , the home manager should adjust herself with that member , otherwise there will be the possibility of disorder which may disturb the peace of the whole family .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
At this they can establish a congenial atmosphere and the bride can easily adjust herself with others .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
"It is due to such dependence , the mother of the baby should be aware of the principal requirements of the child and ensure proper care of the baby during the early stages .",1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
This quality will help her to maintain a cordial relationship with the family members .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
There are variations in scopes and privileges in terms of boys and girls in a family .,1,/Users/aashrithalakshmi/Downloads/GEPA/data/df2.csv
